 1.64238E+02
 -5.97663E-004 -5.94720E-004 -5.94048E-004 -5.77554E-004 -5.55169E-004 -5.36528E-004 -5.12757E-004 -4.85779E-004
 -4.69928E-004 -4.66486E-004 -4.64066E-004 -4.57364E-004 -4.56115E-004 -4.76902E-004 -5.08595E-004 -5.26568E-004
 -5.28422E-004 -5.15301E-004 -4.86374E-004 -4.58248E-004 -4.37769E-004 -4.13494E-004 -3.82089E-004 -3.46587E-004
 -3.15507E-004 -2.96060E-004 -2.86171E-004 -2.73073E-004 -2.51070E-004 -2.26603E-004 -1.94237E-004 -1.53293E-004
 -1.10715E-004 -6.60608E-005 -2.23394E-005  1.79546E-005  5.82114E-005  1.03230E-004  1.51869E-004  2.01507E-004
  2.52498E-004  3.02157E-004  3.45613E-004  3.87609E-004  4.28832E-004  4.66109E-004  4.89436E-004  4.92890E-004
  4.86742E-004  4.75214E-004  4.56210E-004  4.32959E-004  4.13482E-004  4.01275E-004  3.95926E-004  3.92222E-004
  3.83332E-004  3.60753E-004  3.18450E-004  2.70258E-004  2.20568E-004  1.63347E-004  1.11852E-004  7.13228E-005
  3.60243E-005  7.84057E-007 -2.65092E-005 -4.18141E-005 -5.46928E-005 -6.74244E-005 -7.95664E-005 -9.43920E-005
 -1.22532E-004 -1.53863E-004 -1.74232E-004 -1.86381E-004 -1.92354E-004 -1.95207E-004 -1.95374E-004 -1.96960E-004
 -1.98856E-004 -1.96640E-004 -1.90636E-004 -1.80542E-004 -1.70971E-004 -1.59981E-004 -1.35014E-004 -9.71156E-005
 -5.89131E-005 -1.90612E-005  2.43776E-005  6.76410E-005  1.10588E-004  1.51752E-004  1.94010E-004  2.32117E-004
  2.58868E-004  2.78868E-004  2.96121E-004  3.15906E-004  3.43577E-004  3.68726E-004  3.78569E-004  3.74906E-004
  3.68185E-004  3.65199E-004  3.60472E-004  3.47144E-004  3.29359E-004  3.08624E-004  2.88300E-004  2.67585E-004
  2.30074E-004  1.78801E-004  1.31114E-004  9.52197E-005  7.64053E-005  7.77810E-005  8.91621E-005  9.93550E-005
  1.02953E-004  9.08923E-005  6.70655E-005  5.05100E-005  4.85310E-005  4.86358E-005  3.51617E-005  1.13569E-005
 -4.21432E-006 -2.21457E-006  5.89962E-006  2.15077E-006 -8.94471E-006 -8.39740E-006  5.37880E-006  1.59087E-005
